probe_id;address_v4;address_v6;cc;asn_v4;asn_v6
27123;103.38.123.6;2401:8a80:4:2:16cc:20ff:fe48:b450;AU;133326;133326
27128;104.32.252.77;2605:e000:621c:c700:16cc:20ff:fe48:c43a;US;20001;20001
27134;94.175.108.155;fd37:f91b:86a1:1:16cc:20ff:fe48:d654;GB;5089;0
27142;189.30.60.134;2804:d51:2708:5801:16cc:20ff:fe48:d3ae;BR;8167;8167
27148;174.127.243.212;2604:4080:103b:8051:eade:27ff:fec9:68f4;US;54858;54858
27177;93.221.48.36;2003:de:370a:4d01:c66e:1fff:fe5b:b574;DE;3320;3320
27194;81.158.118.68;2a00:23c6:548a:c300:c66e:1fff:fe5b:e628;GB;2856;2856
27217;84.45.137.117;2001:4d48:ad54:e8ff:c66e:1fff:fe3a:d84a;GB;8468;8468
27219;46.5.255.52;2a02:8070:8a9f:4200:16cc:20ff:fef8:916e;DE;6830;6830
27238;84.149.69.186;2003:c8:63d2:8617:eade:27ff:fec9:7308;DE;3320;3320
27245;108.207.255.214;2600:1700:b810:b989:c66e:1fff:fe5b:e4ec;US;7018;7018
27265;185.142.152.27;2a07:2e80:0:4:16cc:20ff:fe48:d2e0;IT;203201;203201
27277;37.171.174.224;2a01:e34:ef63:d4a0:c66e:1fff:fe3a:eb20;FR;51207;12322
27280;93.233.1.170;2003:d1:a71a:7600:c66e:1fff:fe5b:e72e;DE;3320;3320
27281;5.10.177.93;fd00:f0f2:4918:27b2:c66e:1fff:fe5b:efd0;DE;6830;0
27282;124.154.102.18;2001:2c0:cc26:2e00:c66e:1fff:fe5b:e192;JP;2514;2514
27283;173.17.128.127;2604:2d80:5282:bd00:c66e:1fff:fe5b:e222;US;30036;30036
27292;44.190.23.227;2a06:e881:5600:2:c66e:1fff:fe5b:cc52;DE;203478;203478
27294;193.250.67.43;2a01:cb19:19f:2600:c66e:1fff:fe5b:e212;FR;3215;3215
27295;90.187.32.241;2a02:8106:9:4500:c66e:1fff:fe5b:e552;DE;31334;31334
27299;193.176.86.138;fd00:aaaa:251:cafe:c66e:1fff:fe5b:ef1e;DE;9009;0
27310;98.168.221.1;2600:8804:1a80:2d1:c66e:1fff:fe5b:e59a;US;22773;22773
27322;194.230.159.139;2a02:1205:5044:13f0:c66e:1fff:fe3a:cfae;CH;6730;3303
27324;91.67.30.118;2a02:810b:8340:1acd:c66e:1fff:fe5b:b030;DE;31334;31334
27327;37.201.195.44;2a02:908:373:f140:c66e:1fff:fe5b:ef42;DE;6830;6830
27336;176.0.104.201;fda1:46ee:45b1:0:c66e:1fff:fe3a:e006;DE;12638;0
27341;87.13.195.83;2001:470:b467:1:eade:27ff:fec9:6882;IT;3269;6939
27350;91.123.207.50;2a00:16d8:0:3a::2;SE;42695;42695
27360;83.173.198.226;2a02:121f:12a9:1002:eade:27ff:fec9:79b0;CH;3303;3303
27362;74.114.90.0;2604:4f00::1:0:0:666;US;47002;47002
27383;128.68.106.137;2001:470:28:a3c:c66e:1fff:fe3a:e23c;RU;8402;6939
27386;86.247.0.182;2a01:cb04:5d5:c700:c66e:1fff:fe3a:e098;FR;3215;3215
27397;90.92.81.126;2a01:cb04:5d8:cb00:eade:27ff:fec9:6e26;FR;3215;3215
27444;185.74.40.192;2a05:4680:3:0:16cc:20ff:fe48:d008;FR;57902;57902
27460;83.160.104.137;2001:982:486a:1:c66e:1fff:fe5b:e47e;NL;3265;3265
27520;196.11.63.174;2c0f:f390:8000:0:f6f2:6dff:fe5d:98fc;ZA;37356;37356
27593;109.190.152.65;2001:41d0:fe52:7800:f6f2:6dff:fe5d:ca8e;FR;35540;35540
27606;89.244.173.10;2001:16b8:2245:fe00:f6f2:6dff:fe5d:a544;DE;8881;8881
27609;185.28.185.58;2a04:a40:900:1:f6f2:6dff:fe5d:cac8;DE;50324;50324
27613;82.64.193.165;2a01:e0a:3aa:19c1:f6f2:6dff:fe5d:a76c;FR;12322;12322
27616;86.253.224.140;2a01:cb08:88c9:9f00:f6f2:6dff:fe5d:a04c;FR;3215;3215
27619;86.248.100.157;2a01:cb14:1c5:c000:f6f2:6dff:fe5d:a56c;FR;3215;3215
27624;88.124.63.50;2a01:e35:87c3:f320:f6f2:6dff:fe5d:9dfe;FR;12322;12322
27625;90.73.126.239;2a01:cb1c:612:1300:f6f2:6dff:fe5d:9796;FR;3215;3215
27629;86.246.71.207;2a01:cb04:a35:f800:f6f2:6dff:fe5d:a770;FR;3215;3215
27632;37.138.207.210;fd00::f6f2:6dff:fe5d:8e98;DE;9145;0
27633;217.236.35.140;fd00::1:f6f2:6dff:fe5d:abb8;DE;3320;0
27634;212.42.244.11;2001:bf0:244:0:f6f2:6dff:fe5d:c58a;DE;44716;12732
27637;89.234.147.22;2001:678:984:da01:f6f2:6dff:fe5d:c3a6;FR;209090;209090
27639;179.96.122.254;2804:39c:3001::2;BR;28329;28329
27642;88.141.8.219;2a02:842a:8018:1:f6f2:6dff:fe5d:9c9e;FR;8228;15557
27648;185.29.48.81;2a02:1390:f07e:0:f6f2:6dff:fe5d:9f18;FR;21351;21351
27657;213.46.157.175;fd3e:f26d:2911:1:f6f2:6dff:fe5d:c830;NL;6830;0
27674;90.91.232.41;2a01:cb00:bf3:2800:f6f2:6dff:fe5d:c630;FR;3215;3215
27679;82.68.211.174;2a02:c7f:ce24:6d00:f6f2:6dff:fe5d:9b3a;GB;13037;5607
27684;95.33.93.2;fd00::f6f2:6dff:fe5d:c5fc;DE;9145;0
27686;153.221.32.14;2408:210:a648:aa00:f6f2:6dff:fe5d:9fb6;JP;4713;55817
27709;72.201.192.253;2600:8800:1000:d0:f6f2:6dff:fe5d:9d5a;US;22773;22773
27710;103.234.14.11;2404:4d80:1:9:f6f2:6dff:fe5d:9d60;AU;135099;135099
27711;80.246.16.100;2a07:b080:3:1:f6f2:6dff:fe5d:9e48;RU;34434;34434
27717;178.211.232.224;2001:470:26:3ec:f6f2:6dff:fe5d:ca78;CH;39544;6939
27740;93.197.159.203;2003:fb:f0b:c7f7:f6f2:6dff:fe5d:9d62;DE;3320;3320
27747;185.129.252.194;fd00::f6f2:6dff:fe5d:8e96;DE;203593;0
27750;84.158.220.36;2003:eb:973c:470f:f6f2:6dff:fe5d:a038;DE;3320;3320
27751;77.181.150.215;2a01:c23:8432:d001:f6f2:6dff:fe5d:9f8c;DE;6805;6805
27755;186.226.82.250;2804:39c:1001::2;BR;28329;28329
27757;98.207.192.103;2601:642:c480:5a81:f6f2:6dff:fe5d:c84a;US;7922;7922
27761;76.174.17.39;2605:e000:1703:c722:f6f2:6dff:fe5d:ca6a;US;20001;20001
27762;92.139.32.229;2a01:cb08:8b6c:2800:f6f2:6dff:fe5d:8780;FR;3215;3215
27770;79.143.136.149;2a00:dd40:0:3:f6f2:6dff:fe5d:af82;FR;199218;199218
27773;90.66.209.149;2a01:cb14:3ee:9b00:f6f2:6dff:fe5d:a420;FR;3215;3215
27777;82.147.8.9;2a02:298:100:100:f6f2:6dff:fe5d:96e6;GB;6908;6908
27779;98.148.212.78;2605:e000:1704:21b9:f6f2:6dff:fe5d:bc36;US;20001;20001
27782;194.122.76.254;2001:680:0:8020:f6f2:6dff:fe5d:9fac;DE;286;286
27788;95.223.106.80;2a02:908:f760:6940:f6f2:6dff:fe5d:a846;DE;6830;6830
27790;87.162.53.120;2003:cb:cf29:0:f6f2:6dff:fe5d:a5c8;DE;3320;3320
27791;46.142.9.147;2001:16b8:c1dc:cb00:f6f2:6dff:fe5d:ca6c;DE;8881;8881
27793;77.22.193.172;2a02:8109:1b40:4ca8:f6f2:6dff:fe5d:ca7c;DE;3209;31334
27796;95.223.72.90;2a02:908:1d6:75e0:f6f2:6dff:fe5d:9e16;DE;6830;6830
27797;110.142.211.52;2001:8000:101c:dd1b:f6f2:6dff:fe5d:9564;AU;1221;1221
27802;80.101.238.151;2001:984:a285:88:f6f2:6dff:fe5d:a3ba;NL;3265;3265
27824;81.159.186.214;2a00:23c4:316a:5000:f6f2:6dff:fe5d:a532;GB;2856;2856
27837;212.90.129.74;2001:1640:14d:100:f6f2:6dff:fe5d:a3e4;DE;25394;25394
27848;185.185.92.3;2a0b:5081:17:9:f6f2:6dff:fe5d:ce06;ES;206488;43402
27866;93.48.251.210;2001:b07:6449:600f:f6f2:6dff:fe5d:a1b8;IT;12874;12874
27884;73.171.64.58;2001:440:1878:f019:f6f2:6dff:fe5d:c614;US;7922;1878
27898;217.169.17.171;2001:8b0:a7b2:3774:f6f2:6dff:fe5d:a858;GB;20712;20712
27914;149.224.134.215;2a04:4540:6510:9700:f6f2:6dff:fe5d:ccb8;DE;15943;15943
27918;62.158.99.242;2003:e3:1f42:3108:f6f2:6dff:fe5d:cb6a;DE;3320;3320
27935;85.212.193.107;fd8e:6c77:b2ad:0:f6f2:6dff:fe5d:aacc;DE;12312;0
27942;2.224.169.11;fd00::f6f2:6dff:fe5d:c0f0;IT;12874;0
27958;95.223.58.252;2a02:908:235:3fa0:f6f2:6dff:fe5d:9652;DE;6830;6830
27971;89.99.37.85;2001:470:794d:0:f6f2:6dff:fe5d:c7c0;NL;6830;6939
27975;217.237.91.167;2003:cc:9f16:7a00:f6f2:6dff:fe5d:c5d0;DE;3320;3320
27983;84.217.183.108;fdf1:8a37:227:0:f6f2:6dff:fe5d:a2cc;SE;2119;0
27985;213.95.133.22;2001:a61:10b0:c801:f6f2:6dff:fe5d:c4e8;DE;12337;8767
28013;185.160.250.71;2a00:17f1:2:250:f6f2:6dff:fe5d:cece;DE;50533;50533
28025;109.154.142.166;2a00:23c6:e882:dc01:f6f2:6dff:fe5d:ceb0;GB;2856;2856
28028;185.119.179.194;2a02:21b0:b977:b3c2:f6f2:6dff:fe5d:a092;CH;57370;57370
28043;185.148.38.123;2a00:f440:0:542:f6f2:6dff:fe5d:a3e6;RU;48347;48347
28058;92.3.42.179;fd24:1fa0:4817:a400:f6f2:6dff:fe5d:a752;GB;43234;0
28061;62.216.205.3;2001:a62:1563:5900:f6f2:6dff:fe5d:a6dc;DE;8767;8767
28116;90.110.196.108;2a01:cb0c:475:a400:f6f2:6dff:fe5d:a0a4;FR;3215;3215
28120;77.37.192.181;2a02:2168:8389:f200:f6f2:6dff:fe5d:a9cc;RU;42610;42610
28127;103.202.216.212;2403:bd80:c002:1321:f6f2:6dff:fe5d:a3fc;JP;59105;59105
28130;193.0.21.67;2001:67c:2e8:110:f6f2:6dff:fe5d:c662;BR;3333;3333
28137;5.3.64.109;2a02:2698:842a:55:f6f2:6dff:fe5d:a454;RU;39028;39028
28140;195.200.217.40;2a06:ac00:3200:28::1;FR;41405;41405
28159;80.101.62.155;2001:980:2483:0:f6f2:6dff:fe5d:c1f8;NL;3265;3265
28170;185.134.196.167;2a01:9e01:a217:71c:f6f2:6dff:fe5d:c82a;CH;41495;41495
28181;174.53.8.217;fd99:c54b:1920:1:f6f2:6dff:fe5d:c532;US;7922;0
28195;200.100.75.210;2804:431:c7dd:847d:f6f2:6dff:fe5d:c0f4;BR;27699;27699
28197;177.183.4.40;2804:14d:688d:168d:f6f2:6dff:fe5d:c006;BR;28573;28573
28201;180.150.67.123;2403:5800:7100:b700:f6f2:6dff:fe5d:c736;AU;4764;4764
28210;103.202.216.214;2403:bd80:c002:1220:f6f2:6dff:fe5d:9994;JP;59105;59105
28214;178.4.212.212;2a00:1828:a009:13:f6f2:6dff:fe5d:9aca;DE;3209;34240
28264;91.0.106.178;2003:c2:773c:3d01:f6f2:6dff:fe5d:c704;DE;3320;3320
28266;93.54.93.155;2001:470:26:53::5;IT;12874;6939
28268;185.30.66.1;2a00:ae20:1:66:f6f2:6dff:fe5d:c7ec;IT;60501;60501
28269;92.170.24.38;2a01:cb08:7e:ee00:f6f2:6dff:fe5d:9fd2;FR;3215;3215
28280;88.130.9.107;2001:16b8:207b:af00:f6f2:6dff:fe5d:bf20;DE;8881;8881
28293;130.180.51.242;2001:470:74d7:10:f6f2:6dff:fe5d:9af8;DE;6830;6939
28296;87.144.118.5;2003:da:f712:6700:f6f2:6dff:fe5d:95c4;DE;3320;3320
28300;31.150.20.23;2a06:e881:5804:10:f6f2:6dff:fe5d:c214;DE;9145;204003
28310;37.171.110.65;fd76:8dae:ce77:1:f6f2:6dff:fe5d:c89a;FR;51207;0
28315;178.197.232.150;2a05:41c0:0:4e03:f6f2:6dff:fe5d:a0dc;CH;3303;15600
28321;71.72.140.236;2605:a000:1302:835d:f6f2:6dff:fe5d:c6d8;US;10796;10796
28323;76.170.42.104;2605:e000:180c:c0cb:f6f2:6dff:fe5d:a0ea;US;20001;20001
28327;84.161.238.219;2003:de:3f46:8969:f6f2:6dff:fe5d:a1a2;DE;3320;3320
28339;111.89.69.175;2001:a452:9504:400:f6f2:6dff:fe5d:c766;JP;2514;0
28346;91.21.128.171;2003:db:9705:7900:f6f2:6dff:fe5d:c560;DE;3320;3320
28348;195.137.211.81;2001:1578:101:951:f6f2:6dff:fe5d:c6cc;DE;29317;29317
28349;86.139.103.13;2a00:23c6:1480:201:f6f2:6dff:fe5d:a106;GB;2856;2856
28350;78.226.132.97;2a01:e34:ee28:4610:f6f2:6dff:fe5d:a126;FR;12322;12322
28352;59.138.48.205;240f:103:9609:1:f6f2:6dff:fe5d:940c;JP;2516;2516
28359;119.17.160.246;2401:1d80:2001:666:f6f2:6dff:fe5d:c5c8;AU;9268;133530
28364;88.98.242.122;2a01:4b00:e821:cc00:f6f2:6dff:fe5d:a16c;GB;56478;56478
28370;192.26.91.225;2001:200:601:a00:f6f2:6dff:fe5d:c074;JP;7667;2500
28373;82.195.73.35;2001:67c:2ed8:1009:f6f2:6dff:fe5d:97ca;DE;8365;6766
28376;118.236.208.36;240d:2:8408:2300:f6f2:6dff:fe5d:9ad2;JP;2527;2527
28391;95.91.213.189;2a02:8109:b180:1479:f6f2:6dff:fe5d:a14e;DE;31334;31334
28393;176.169.81.63;2001:861:53c1:13a0:f6f2:6dff:fe5d:c5ae;FR;5410;5410
28394;78.236.236.1;2a01:e34:eece:c010:f6f2:6dff:fe5d:be94;FR;12322;12322
28400;90.109.6.94;2a01:cb0d:4e1:f100:f6f2:6dff:fe5d:9ed0;FR;3215;3215
28402;80.216.195.241;fdaa:bbcc:ddee:0:f6f2:6dff:fe5d:c626;SE;39651;0
28407;178.192.6.123;2a02:120b:2c00:67b0:f6f2:6dff:fe5d:9d4c;CH;3303;3303
28425;64.62.252.254;2001:470:a2:1:f6f2:6dff:fe5d:a1ee;US;6939;395026
28447;80.56.97.67;2001:470:7d51:103::40;NL;6830;6939
28450;85.195.235.248;2a02:168:a57f:16:f6f2:6dff:fe5d:a0b6;CH;13030;13030
28452;185.232.100.248;2001:678:1e0:1337::2;DE;205112;202739
28454;212.116.83.99;2600:70ff:b0eb:abba:f6f2:6dff:fe5d:c24e;SE;8473;6939
28456;91.160.101.2;2a01:e0a:19:4090:f6f2:6dff:fe5d:bd8a;FR;12322;12322
28460;95.90.246.131;2a02:8109:8440:3458:f6f2:6dff:fe5d:c4e0;DE;31334;31334
28466;185.103.188.90;2a00:f400:0:5::2;SE;28931;28931
28474;104.229.180.36;2604:6000:1415:c032:f6f2:6dff:fe5d:a14c;US;11351;11351
28475;185.138.55.254;2a07:a40:fffe:0:f6f2:6dff:fe5d:a1ac;DE;48821;48821
28481;90.104.172.241;2a01:cb05:820c:5a00:f6f2:6dff:fe5d:a0ec;FR;3215;3215
28487;93.241.90.110;2003:a:271a:6e00:f6f2:6dff:fe5d:9a64;DE;3320;3320
28488;82.102.24.174;fd00:aaaa:251:cafe:f6f2:6dff:fe5d:c6a4;DE;9009;0
28490;185.13.36.160;2a03:75c0:1f:113e::1;FR;197922;197922
28497;212.102.35.104;fd00:aaaa:251:cafe:f6f2:6dff:fe5d:c84e;DE;60068;0
28498;80.101.233.233;2001:980:906c:1:f6f2:6dff:fe5d:c5ce;NL;3265;3265
28507;44.16.51.1;2a06:e881:1401:ff44:f6f2:6dff:fe5d:a2e2;US;202540;202540
28522;73.222.64.105;2601:644:8000:1547:f6f2:6dff:fe5d:9b28;US;7922;7922
28529;67.188.201.180;2601:647:100:3d:f6f2:6dff:fe5d:9f96;US;7922;7922
28534;82.161.143.125;2001:981:1791:1:f6f2:6dff:fe5d:c22e;NL;3265;3265
28541;136.25.142.59;2604:5500:c00e:f600:f6f2:6dff:fe5d:9956;US;19165;19165
28579;213.55.241.24;2a04:ee41:3:3159:f6f2:6dff:fe5d:932c;CH;15796;15796
28582;217.249.54.115;2003:f1:4708:5a00:f6f2:6dff:fe5d:c6ea;DE;3320;3320
28593;103.202.216.212;2403:bd80:c002:1120:f6f2:6dff:fe5d:a344;JP;59105;59105
28597;24.165.80.18;2606:6000:cf01:8e00:f6f2:6dff:fe5d:c846;US;20001;20001
28604;91.228.90.30;2001:67c:22fc:251::5;SE;56848;56848
28612;185.140.80.20;2a07:1b40:0:10:f6f2:6dff:fe5d:bd78;GB;48804;48804
28616;83.83.38.89;2001:1c02:2d0d:9c00:f6f2:6dff:fe5d:a65a;NL;33915;33915
28618;82.95.107.238;2001:980:843a:1:f6f2:6dff:fe5d:c530;NL;3265;3265
28621;128.232.60.67;fd35:6391:771a:0:f6f2:6dff:fe5d:c6ee;GB;786;0
28628;185.194.104.130;2a0d:8340:bb9:5555:f6f2:6dff:fe5d:cbb8;RU;64429;205125
28631;77.251.234.110;2001:470:1f15:1d1:f6f2:6dff:fe5d:c63e;NL;6830;6939
28637;80.228.200.23;fd00::f6f2:6dff:fe5d:bad2;DE;9145;0
28639;24.92.134.225;2605:a000:1133:a1e0:f6f2:6dff:fe5d:c658;US;10796;10796
28651;86.190.168.193;2a00:23c7:bd96:e901:f6f2:6dff:fe5d:c3f4;GB;2856;2856
28652;77.239.44.163;2a00:d420:1:2b00:f6f2:6dff:fe5d:a2ea;CH;15600;15600
28654;81.53.173.58;2a01:cb08:8e05:fb00:f6f2:6dff:fe5d:9d9a;FR;3215;3215
28656;77.51.199.11;2001:470:1f0b:18ec:f6f2:6dff:fe5d:9ebc;RU;25515;6939
28660;77.250.1.165;2001:470:1f15:c6c::12:74;NL;6830;6939
28672;95.223.74.101;2a02:908:185:ca0:f6f2:6dff:fe5d:a168;DE;6830;6830
28683;176.199.59.122;fdbd:d784:5d72:0:f6f2:6dff:fe5d:c1da;DE;6830;0
28689;188.220.4.53;fdec:4fff:fe0f:0:f6f2:6dff:fe5d:a3b4;GB;5607;0
28691;70.106.224.231;2600:4040:4005:d400:f6f2:6dff:fe5d:9d38;US;701;701
28696;80.127.105.122;2001:984:6971:1337:f6f2:6dff:fe5d:c7ca;NL;3265;3265
28710;73.71.37.221;2601:640:c600:6c2:f6f2:6dff:fe5d:a296;US;7922;7922
28726;88.97.45.21;2a02:8011:300c:fc:f6f2:6dff:fe5d:c734;GB;13037;13037
28728;89.183.110.165;2a02:560:424d:dd00:f6f2:6dff:fe5d:c886;DE;13045;13045
28733;200.160.13.90;2001:12ff:0:10:f6f2:6dff:fe5d:a132;BR;22548;22548
28737;89.182.230.30;2a02:560:411a:5f00:f6f2:6dff:fe5d:c6f6;DE;13045;13045
28738;109.192.94.82;2a02:8070:4b8:6aa0:f6f2:6dff:fe5d:cbc8;DE;6830;6830
28739;141.30.228.175;2001:470:1f0b:1841:f6f2:6dff:fe5d:9918;DE;680;6939
28740;185.238.128.211;2a10:3781:e1:5:f6f2:6dff:fe5d:8988;NL;206238;206238
28741;195.30.94.27;2001:608:a01:4:f6f2:6dff:fe5d:cbd6;DE;5539;5539
28743;90.110.20.119;2a01:cb0c:4ea:7800:f6f2:6dff:fe5d:a21a;FR;3215;3215
28752;78.48.179.105;fd00::f6f2:6dff:fe5d:a71a;DE;6805;0
28754;95.222.24.66;2a02:908:2212:9a00:f6f2:6dff:fe5d:c8c8;DE;6830;6830
28756;213.196.211.52;2001:4dd3:bfdd:80:f6f2:6dff:fe5d:cacc;DE;8422;8422
28757;85.195.196.127;2a02:169:17ce:0:f6f2:6dff:fe5d:a03e;CH;13030;13030
28760;85.195.238.194;2a02:168:a1c1:30:f6f2:6dff:fe5d:cbb6;CH;13030;13030
28761;185.123.204.20;2a03:9320::20;ES;5505;5505
28762;46.94.46.148;2003:c3:5f1d:9200:f6f2:6dff:fe5d:cb98;DE;3320;3320
28767;185.160.204.2;2a07:bfc0::f6f2:6dff:fe5d:9e4e;DE;9022;9022
28778;46.251.235.74;2a03:4d41::3;DE;199610;199610
28786;85.199.191.195;2001:1a50:5105:2:f6f2:6dff:fe5d:9302;DE;25560;25560
28795;87.78.239.46;2001:4dd6:49a0:0:f6f2:6dff:fe5d:c8be;DE;8422;8422
28798;185.168.216.10;fde7:c94c:add2:1:f6f2:6dff:fe5d:a30a;GB;12477;0
28800;86.17.129.65;2a01:348:1ea:76::101a;GB;5089;39326
28802;193.0.21.173;2001:67c:2e8:110:f6f2:6dff:fe5d:a19e;JP;3333;3333
28818;153.136.143.162;2400:4152:6141:5000:f6f2:6dff:fe5d:c5c0;JP;4713;4713
28819;103.202.216.214;2403:bd80:c002:1220:f6f2:6dff:fe5d:ca16;JP;59105;59105
28820;103.202.216.212;2403:bd80:c002:1321:f6f2:6dff:fe5d:c80a;JP;59105;59105
28834;73.15.67.108;2601:647:5300:30c0:f6f2:6dff:fe5d:a292;US;7922;7922
28847;24.12.246.78;2601:247:c100:a6ad:f6f2:6dff:fe5d:c7b6;US;7922;7922
28858;60.120.126.128;2405:6586:3140:700:f6f2:6dff:fe5d:a2d4;JP;17676;4685
28864;192.110.255.62;2606:700:e:550:f6f2:6dff:fe5d:c526;US;54054;54054
28865;172.125.152.34;2601:7c0:8103:1813:f6f2:6dff:fe5d:a1be;US;7018;7922
28869;80.100.37.152;2001:980:5ff9:30:f6f2:6dff:fe5d:a028;NL;3265;3265
28886;95.223.117.161;2a02:908:2612:680:a62b:b0ff:fef1:5812;DE;6830;6830
28888;78.218.108.175;2a01:e34:eda6:caf0:a62b:b0ff:fedf:f4c6;FR;12322;12322
28889;82.233.214.126;2a01:e35:2e9d:67e0:a62b:b0ff:fedf:e664;FR;12322;12322
28895;188.192.117.83;2a02:810d:ec0:48ef:a62b:b0ff:fedf:e9c6;DE;3209;3209
28898;86.196.31.114;2a01:cb00:82ce:1300:a62b:b0ff:fef1:7110;FR;3215;3215
28902;114.141.102.211;2403:780:e000:f::3;AU;45437;64098
28903;83.236.144.16;2001:1a80:3000:1900:a62b:b0ff:fef1:87fa;DE;20676;20676
28918;90.78.219.82;2a01:cb18:81f8:9400:a62b:b0ff:fee0:d18;FR;3215;3215
28920;193.0.21.140;2001:67c:2e8:110:a62b:b0ff:fee0:13d0;NL;3333;3333
28924;195.154.211.84;fd45:53a9:9124:0:a62b:b0ff:fee0:c2e;FR;12876;0
28926;109.26.22.181;2a02:8429:8024:1201:a62b:b0ff:fee0:c24;FR;15557;15557
28929;84.182.245.217;2003:f7:5bc3:a000:a62b:b0ff:fee0:96;DE;3320;3320
28930;90.91.60.170;2a01:cb00:ecb:e00:a62b:b0ff:fee0:1558;FR;3215;3215
28932;92.116.161.160;2001:16b8:305f:4d01:a62b:b0ff:fee0:158e;DE;8881;8881
28933;217.91.195.98;2003:a:143:1f12:a62b:b0ff:fee0:1370;DE;3320;3320
28940;91.15.16.214;2003:e7:770a:0:a62b:b0ff:fee0:c3a;DE;3320;3320
28943;82.66.228.9;2a01:e35:242e:4090:a62b:b0ff:fee0:150e;FR;12322;12322
28947;193.200.128.3;2001:920:19a9:100:a62b:b0ff:fee0:13a4;DE;30962;8220
28949;217.150.235.49;2001:8e0:1084:de00:a62b:b0ff:fee0:1a2;CH;8758;8758
28953;78.94.202.195;fda2:1fd8:c55:0:a62b:b0ff:fedf:ffce;DE;6830;0
28956;77.22.178.30;2a02:8109:1b3f:c760:a62b:b0ff:fedf:f6e6;DE;3209;31334
28957;212.99.206.68;fd00::a62b:b0ff:fedf:fb9a;DE;21413;0
28963;217.248.93.112;2003:fa:f08:ab00:a62b:b0ff:fee0:30c;DE;3320;3320
28965;88.130.106.222;2001:16b8:429e:1301:ee08:6bff:fe73:2964;DE;8881;8881
28973;95.223.72.124;2a02:908:177:48c0:ee08:6bff:fe73:3d26;DE;6830;6830
28977;91.65.138.128;fdad:8e51:695c:0:ee08:6bff:fe73:3c0a;DE;3209;0
28979;93.238.35.249;2003:cd:e719:cc00:a62b:b0ff:fedf:feee;DE;3320;3320
28985;149.233.137.127;2a04:4540:200:4400:a62b:b0ff:fedf:fac2;DE;15943;15943
28987;93.217.160.91;2003:c3:9740:c00:a62b:b0ff:fedf:fa22;DE;3320;3320
28989;79.220.44.239;2003:cd:374c:bd00:a62b:b0ff:fedf:f510;DE;3320;3320
28997;185.66.195.56;fda0:747e:ab29:e1ba:a62b:b0ff:fedf:f60a;DE;201701;0
29000;192.5.44.70;2607:f470:4:19:a62b:b0ff:fee0:1686;US;55;55
29004;24.12.150.51;2601:248:1:31e0:a62b:b0ff:fee0:918;US;7922;7922
29006;44.44.117.16;2001:559:2be:0:a62b:b0ff:fee0:16a8;US;33083;7015
29023;73.15.99.239;2601:647:5880:48c0:a62b:b0ff:fedf:f1da;US;7922;7922
29039;85.90.226.210;2001:4d78:fe01:80:1::1;GB;15830;15830
29040;5.81.225.116;2a00:23c1:a800:501:a62b:b0ff:fef1:8c4a;GB;2856;2856
29046;82.71.23.128;fd74:e996:a499:0:ee08:6bff:fe73:3f98;GB;13037;0
29052;109.232.177.254;2a03:2c20:10:0:a62b:b0ff:fedf:f620;GB;50287;50287
29061;203.20.87.199;2001:8000:1475:f709:a62b:b0ff:fef1:910e;AU;1221;1221
29062;67.188.19.174;2601:648:8400:8e7d:a62b:b0ff:fef1:61da;US;7922;7922
29072;193.0.21.199;2001:67c:2e8:110:ee08:6bff:fe73:2718;SE;3333;3333
29074;176.215.11.249;2a0d:b600:166:ff00:ee08:6bff:fe73:2e26;RU;51604;48642
29080;106.72.133.160;240b:10:85a0:9200:ee08:6bff:fe73:22dc;JP;2516;2516
29081;177.89.162.241;2804:54:1800:f460:ee08:6bff:fe54:5a38;BR;28220;28220
29087;68.93.143.61;2600:1700:720:7590:a62b:b0ff:fee0:924;US;7018;7018
29107;103.80.40.125;2400:4b40:1000:5:ee08:6bff:fe73:2844;AU;136019;136019
29115;118.211.95.49;2001:44b8:2c6:1500:ee08:6bff:fe54:7234;AU;7545;4739
29121;102.182.251.33;fd01::a62b:b0ff:fedf:ed76;ZA;37611;0
29138;98.244.106.118;2601:5c0:c000:977:ee08:6bff:fe73:2904;US;7922;7922
29161;109.173.118.85;2a02:2168:8b04:3500:a62b:b0ff:fef1:562e;RU;42610;42610
29162;176.249.102.7;2a02:c7f:ba72:5c00:a62b:b0ff:fef1:762e;GB;5607;5607
29170;180.181.142.201;2401:a400:4305:ca00:a62b:b0ff:fee0:1478;AU;7477;7477
29179;41.77.51.6;2c0f:fbc0:fffe:ffff::3;ZA;37670;37670
29193;185.173.77.38;2a0b:3d00:8::2;DE;48152;48152
29200;89.0.98.75;2001:4dd7:b3c6:0:a62b:b0ff:fedf:e8de;DE;8422;8422
29201;79.228.33.110;2003:c2:6f2f:2c00:a62b:b0ff:fee0:14c8;DE;3320;3320
29202;88.152.236.244;2002:5898:ecf4:0:a62b:b0ff:fee0:14c2;DE;6830;0
29203;91.137.89.84;fd00::a62b:b0ff:fee0:bc8;DE;198726;0
29204;84.167.80.67;2003:de:1f1c:9500:a62b:b0ff:fee0:14be;DE;3320;3320
29205;92.117.172.76;2001:16b8:a4dd:a000:a62b:b0ff:fee0:14d4;DE;8881;8881
29206;37.201.196.226;2a02:908:eb46:e80:a62b:b0ff:fedf:f2a8;DE;6830;6830
29209;87.138.199.205;2003:a:c67:6600:a62b:b0ff:fee0:151c;DE;3320;3320
